,identifier,score,activity,scheme
5787,ZINC09387595|decoys_final|mol2|511|dock3,6.875657080219647,0,hs2
886,ZINC22221364|decoys_final|mol2|1677|dock2,6.875290865865476,0,hs2
3300,ZINC14749982|decoys_final|mol2|813|dock3,6.875165588693255,0,hs2
1495,ZINC35520730|decoys_final|mol2|441|dock1,6.870966643518653,0,hs2
43,CHEMBL1164552|actives_final|mol2|24|dock4,6.870553781842287,1,hs2
2242,ZINC35160231|decoys_final|mol2|5826|dock4,6.8694995402600805,0,hs2
1130,ZINC25255428|decoys_final|mol2|784|dock3,6.868725606624142,0,hs2
5516,ZINC66544320|decoys_final|mol2|5541|dock1,6.868611911464631,0,hs2
2192,ZINC13778818|decoys_final|mol2|6120|dock4,6.868398158232225,0,hs2
2081,ZINC13914045|decoys_final|mol2|5814|dock5,6.863968815823147,0,hs2
1269,ZINC10524446|decoys_final|mol2|713|dock4,6.863143344430498,0,hs2
1651,ZINC03313535|decoys_final|mol2|5144|dock1,6.862808086453571,0,hs2
2736,ZINC23384479|decoys_final|mol2|3356|dock2,6.861610729749709,0,hs2
205,ZINC50329622|decoys_final|mol2|3973|dock3,6.86001246105919,0,hs2
1379,ZINC35993589|decoys_final|mol2|833|dock5,6.859663624070317,0,hs2
4544,ZINC39512145|decoys_final|mol2|688|dock2,6.858809806224309,0,hs2
1782,ZINC12559348|decoys_final|mol2|1303|dock4,6.858299225389889,0,hs2
2662,ZINC64182135|decoys_final|mol2|5035|dock5,6.8580724114495535,0,hs2
1228,CHEMBL239415|actives_final|mol2|123|dock4,6.85576698425888,1,hs2
1490,ZINC19631779|decoys_final|mol2|6198|dock2,6.854949005847951,0,hs2
1308,ZINC24932909|decoys_final|mol2|5589|dock3,6.852773430324405,0,hs2
3988,ZINC62161581|decoys_final|mol2|3414|dock1,6.850700146416628,0,hs2
2125,ZINC49442766|decoys_final|mol2|6041|dock1,6.850156921824641,0,hs2
1679,ZINC49527094|decoys_final|mol2|2490|dock5,6.8488500072811975,0,hs2
3665,ZINC19898743|decoys_final|mol2|5642|dock5,6.848014351041772,0,hs2
3709,ZINC59577363|decoys_final|mol2|5375|dock2,6.846640072275666,0,hs2
722,ZINC09791478|decoys_final|mol2|709|dock1,6.845214226633583,0,hs2
1874,ZINC60086620|decoys_final|mol2|754|dock4,6.8430311292400186,0,hs2
4400,ZINC33088031|decoys_final|mol2|577|dock5,6.8395030949888485,0,hs2
1000,ZINC12818502|decoys_final|mol2|5209|dock1,6.8368791361894825,0,hs2
896,ZINC61882420|decoys_final|mol2|2411|dock3,6.8365885966234545,0,hs2
1365,ZINC04725624|decoys_final|mol2|5449|dock4,6.833607359561557,0,hs2
987,ZINC35335803|decoys_final|mol2|440|dock3,6.832844066172533,0,hs2
3041,ZINC63139316|decoys_final|mol2|650|dock3,6.828815689515,0,hs2
5998,ZINC38506926|decoys_final|mol2|3556|dock3,6.828720663127098,0,hs2
4899,CHEMBL206115|actives_final|mol2|34|dock2,6.828623198530593,1,hs2
1197,ZINC09836721|decoys_final|mol2|5154|dock1,6.827574520023752,0,hs2
6521,ZINC38596171|decoys_final|mol2|3304|dock1,6.827328948194269,0,hs2
50,ZINC14242276|decoys_final|mol2|6372|dock1,6.827327235772357,0,hs2
2303,ZINC12553887|decoys_final|mol2|6166|dock5,6.825850336445296,0,hs2
2595,ZINC11682671|decoys_final|mol2|5187|dock4,6.82445533780299,0,hs2
4301,ZINC19320225|decoys_final|mol2|1013|dock5,6.824306865872082,0,hs2
2314,CHEMBL244329|actives_final|mol2|51|dock2,6.821929592453039,1,hs2
5092,ZINC37523245|decoys_final|mol2|834|dock1,6.821059589375349,0,hs2
1951,ZINC22977209|decoys_final|mol2|3051|dock4,6.81799260210406,0,hs2
764,ZINC13729053|decoys_final|mol2|5422|dock2,6.817288131395222,0,hs2
1215,ZINC22912874|decoys_final|mol2|6150|dock2,6.816882512019229,0,hs2
1438,ZINC03422385|decoys_final|mol2|456|dock5,6.815715628711841,0,hs2
1303,ZINC08451877|decoys_final|mol2|6006|dock2,6.814565496987536,0,hs2
5754,ZINC66472334|decoys_final|mol2|5341|dock5,6.813926006253281,0,hs2
6216,ZINC07444122|decoys_final|mol2|6289|dock5,6.813512126722875,0,hs2
437,ZINC03008804|decoys_final|mol2|1393|dock2,6.81220662653453,0,hs2
3558,ZINC22589398|decoys_final|mol2|528|dock4,6.81178685505325,0,hs2
1516,ZINC11757693|decoys_final|mol2|929|dock4,6.8114567536306385,0,hs2
1886,ZINC41243721|decoys_final|mol2|4316|dock1,6.8112492071792285,0,hs2
2393,ZINC02982205|decoys_final|mol2|4563|dock1,6.810830570902393,0,hs2
4643,ZINC39468233|decoys_final|mol2|6488|dock3,6.810331031145806,0,hs2
5371,ZINC32512224|decoys_final|mol2|3549|dock1,6.810245751344045,0,hs2
388,ZINC63818464|decoys_final|mol2|4687|dock4,6.809887109882284,0,hs2
873,ZINC46638795|decoys_final|mol2|5941|dock1,6.8078538630642145,0,hs2
1708,ZINC32809989|decoys_final|mol2|3800|dock3,6.806030816640986,0,hs2
5297,ZINC39454420|decoys_final|mol2|540|dock3,6.8038011944135945,0,hs2
1410,ZINC63560387|decoys_final|mol2|599|dock3,6.803281720430109,0,hs2
4756,ZINC32934451|decoys_final|mol2|275|dock5,6.802937906504066,0,hs2
1132,ZINC11060921|decoys_final|mol2|766|dock1,6.801915451854138,0,hs2
2620,ZINC03424331|decoys_final|mol2|2174|dock5,6.8017354497354505,0,hs2
1902,ZINC54452471|decoys_final|mol2|5930|dock5,6.800943994754668,0,hs2
1568,ZINC16360651|decoys_final|mol2|934|dock3,6.798488934037653,0,hs2
5681,ZINC48276329|decoys_final|mol2|5333|dock2,6.797859042553193,0,hs2
3642,ZINC16342878|decoys_final|mol2|5756|dock5,6.7974107142857125,0,hs2
2333,ZINC09564338|decoys_final|mol2|5149|dock5,6.797400695138485,0,hs2
908,ZINC39989767|decoys_final|mol2|447|dock2,6.796928348330481,0,hs2
2119,ZINC59139520|decoys_final|mol2|1104|dock5,6.79642159575433,0,hs2
1151,ZINC22877278|decoys_final|mol2|5419|dock4,6.794825081724298,0,hs2
1506,ZINC24632308|decoys_final|mol2|478|dock3,6.794356590654932,0,hs2
1345,ZINC16774986|decoys_final|mol2|5716|dock4,6.792625500394013,0,hs2
3701,ZINC20451384|decoys_final|mol2|5516|dock3,6.792119186046513,0,hs2
2384,ZINC43261108|decoys_final|mol2|6795|dock5,6.792034746657707,0,hs2
3991,ZINC14984174|decoys_final|mol2|573|dock4,6.791841133004926,0,hs2
2279,ZINC07703579|decoys_final|mol2|4602|dock3,6.790220409359969,0,hs2
1778,ZINC22276092|decoys_final|mol2|329|dock5,6.789230019258546,0,hs2
6847,ZINC48707169|decoys_final|mol2|5778|dock3,6.789130652644124,0,hs2
1223,ZINC20256312|decoys_final|mol2|5672|dock5,6.789044286661339,0,hs2
2707,ZINC06349519|decoys_final|mol2|962|dock1,6.788324931647299,0,hs2
377,ZINC04350387|decoys_final|mol2|4619|dock5,6.7869282082433395,0,hs2
837,ZINC39836695|decoys_final|mol2|5433|dock2,6.7868883513192415,0,hs2
1275,ZINC09618145|decoys_final|mol2|5152|dock5,6.785663083796997,0,hs2
4136,ZINC39519834|decoys_final|mol2|6089|dock3,6.785145393711678,0,hs2
1332,ZINC04313066|decoys_final|mol2|5697|dock1,6.783812525915038,0,hs2
2811,ZINC59578700|decoys_final|mol2|5486|dock3,6.783342191866412,0,hs2
867,ZINC59333912|decoys_final|mol2|5938|dock2,6.776517183322717,0,hs2
2640,ZINC02769361|decoys_final|mol2|6885|dock2,6.775344452045354,0,hs2
5330,ZINC66561526|decoys_final|mol2|902|dock2,6.774087856151329,0,hs2
5237,ZINC04230518|decoys_final|mol2|836|dock4,6.773727985067657,0,hs2
876,ZINC15017811|decoys_final|mol2|5489|dock1,6.77343584568485,0,hs2
1126,ZINC43736906|decoys_final|mol2|5887|dock4,6.7731126890692295,0,hs2
6510,ZINC14989675|decoys_final|mol2|5353|dock3,6.771664684957676,0,hs2
828,ZINC39989699|decoys_final|mol2|488|dock2,6.770293869287837,0,hs2
1373,ZINC00682740|decoys_final|mol2|5802|dock3,6.770191408194146,0,hs2
1019,ZINC06026416|decoys_final|mol2|6256|dock4,6.770115750445445,0,hs2
1133,ZINC49120966|decoys_final|mol2|1646|dock5,6.767910975657692,0,hs2
1879,ZINC43620078|decoys_final|mol2|291|dock1,6.766558935361218,0,hs2
1608,ZINC23657935|decoys_final|mol2|5676|dock3,6.7656171558748355,0,hs2
4073,ZINC35863631|decoys_final|mol2|3362|dock4,6.764830803771892,0,hs2
918,ZINC02369314|decoys_final|mol2|920|dock3,6.763036381007456,0,hs2
3647,ZINC29053617|decoys_final|mol2|3357|dock2,6.761076104376504,0,hs2
846,ZINC13097034|decoys_final|mol2|6024|dock4,6.760679860375242,0,hs2
992,ZINC49408602|decoys_final|mol2|3067|dock2,6.759330185844393,0,hs2
1407,ZINC33454493|decoys_final|mol2|5730|dock1,6.757030485068539,0,hs2
5633,ZINC39425316|decoys_final|mol2|5125|dock3,6.754842892350667,0,hs2
937,ZINC25173629|decoys_final|mol2|5726|dock2,6.754777614138437,0,hs2
1312,ZINC61974408|decoys_final|mol2|955|dock4,6.754096772163138,0,hs2
5896,ZINC09877961|decoys_final|mol2|3534|dock2,6.751295659923914,0,hs2
6015,ZINC15000352|decoys_final|mol2|6064|dock1,6.749935772550884,0,hs2
921,ZINC57757210|decoys_final|mol2|6600|dock3,6.749808962027675,0,hs2
1178,ZINC40451934|decoys_final|mol2|2542|dock2,6.746679209242384,0,hs2
4450,ZINC22804983|decoys_final|mol2|3355|dock1,6.74394377646933,0,hs2
1548,ZINC11310594|decoys_final|mol2|1065|dock5,6.741967655639079,0,hs2
5561,ZINC43290616|decoys_final|mol2|6233|dock3,6.74194487151317,0,hs2
1403,ZINC33387951|decoys_final|mol2|6036|dock5,6.740966172381835,0,hs2
4445,ZINC34762268|decoys_final|mol2|3551|dock3,6.740647992843564,0,hs2
1077,CHEMBL399296|actives_final|mol2|194|dock1,6.740439324887706,1,hs2
1461,ZINC07377862|decoys_final|mol2|5655|dock4,6.739906638288874,0,hs2
1236,ZINC04183173|decoys_final|mol2|5654|dock4,6.739432951208157,0,hs2
2002,ZINC30775341|decoys_final|mol2|1085|dock5,6.739264551416715,0,hs2
2136,ZINC01783600|decoys_final|mol2|6456|dock4,6.734891167794553,0,hs2
5785,ZINC09217240|decoys_final|mol2|964|dock5,6.734035125714294,0,hs2
1384,CHEMBL209815|actives_final|mol2|16|dock4,6.733786502849003,1,hs2
2159,ZINC23215517|decoys_final|mol2|5821|dock5,6.7327818920210225,0,hs2
4684,ZINC25150360|decoys_final|mol2|823|dock3,6.732700959981495,0,hs2
1366,CHEMBL240497|actives_final|mol2|121|dock1,6.732474110498184,1,hs2
1048,ZINC21122969|decoys_final|mol2|779|dock3,6.731520013023593,0,hs2
1216,ZINC01146476|decoys_final|mol2|909|dock2,6.730918540207048,0,hs2
5441,ZINC49319897|decoys_final|mol2|887|dock1,6.730651607457427,0,hs2
4304,ZINC06131502|decoys_final|mol2|5091|dock4,6.728613124888811,0,hs2
1582,ZINC03769527|decoys_final|mol2|6157|dock2,6.727194960780235,0,hs2
1045,ZINC59309152|decoys_final|mol2|6045|dock2,6.726709615611049,0,hs2
1606,ZINC12190117|decoys_final|mol2|1817|dock3,6.726035149172606,0,hs2
1515,ZINC09118615|decoys_final|mol2|308|dock2,6.725910691506833,0,hs2
881,ZINC00756390|decoys_final|mol2|5803|dock2,6.7257314744079455,0,hs2
664,CHEMBL449439|actives_final|mol2|95|dock4,6.724340801165336,1,hs2
1055,ZINC40693108|decoys_final|mol2|4621|dock2,6.723935249458004,0,hs2
1280,ZINC08660960|decoys_final|mol2|5698|dock3,6.723926433423756,0,hs2
2361,ZINC22758301|decoys_final|mol2|5759|dock3,6.722519721526932,0,hs2
1486,ZINC58948003|decoys_final|mol2|5484|dock5,6.722334311112435,0,hs2
1623,ZINC09466229|decoys_final|mol2|309|dock1,6.722197374859926,0,hs2
5131,ZINC42423719|decoys_final|mol2|5526|dock5,6.722175731238344,0,hs2
1718,ZINC45396306|decoys_final|mol2|747|dock2,6.722166832696885,0,hs2
4892,ZINC60367055|decoys_final|mol2|1042|dock2,6.7217841099218445,0,hs2
5350,ZINC39573338|decoys_final|mol2|288|dock2,6.719879252212007,0,hs2
1010,ZINC32639731|decoys_final|mol2|6183|dock5,6.719564804800482,0,hs2
1338,ZINC39936609|decoys_final|mol2|5847|dock2,6.718589847841217,0,hs2
1504,ZINC09596704|decoys_final|mol2|3077|dock1,6.718517873406194,0,hs2
3998,ZINC23358961|decoys_final|mol2|687|dock3,6.71847229932917,0,hs2
1650,ZINC57395529|decoys_final|mol2|5482|dock1,6.716578125335682,0,hs2
1424,ZINC13110057|decoys_final|mol2|467|dock2,6.715719074574545,0,hs2
1881,ZINC39511189|decoys_final|mol2|5833|dock4,6.714850174290753,0,hs2
2211,ZINC10505829|decoys_final|mol2|6873|dock4,6.714483888101315,0,hs2
4664,ZINC11873472|decoys_final|mol2|969|dock5,6.713937398860589,0,hs2
1386,ZINC35158436|decoys_final|mol2|338|dock3,6.712559689577068,0,hs2
4998,ZINC34758225|decoys_final|mol2|5968|dock4,6.711289926289925,0,hs2
4337,ZINC23611448|decoys_final|mol2|6272|dock3,6.711165972019682,0,hs2
4957,ZINC67457342|decoys_final|mol2|5343|dock3,6.710992916413681,0,hs2
3011,ZINC13130465|decoys_final|mol2|665|dock5,6.71079402240504,0,hs2
6291,ZINC01126001|decoys_final|mol2|6058|dock1,6.709398099016944,0,hs2
1412,ZINC33454371|decoys_final|mol2|788|dock2,6.705570806551939,0,hs2
1314,CHEMBL401006|actives_final|mol2|86|dock1,6.705246739009254,1,hs2
1417,ZINC33716923|decoys_final|mol2|5012|dock5,6.70447065369548,0,hs2
1932,ZINC26365944|decoys_final|mol2|3055|dock1,6.7041379242449946,0,hs2
1460,ZINC51966824|decoys_final|mol2|1555|dock5,6.703153720965901,0,hs2
1202,ZINC35438334|decoys_final|mol2|5222|dock1,6.701359149331852,0,hs2
1256,ZINC10665082|decoys_final|mol2|5399|dock2,6.6997057346857005,0,hs2
1449,ZINC63494242|decoys_final|mol2|847|dock4,6.699385361061686,0,hs2
980,ZINC13680862|decoys_final|mol2|1105|dock2,6.699120055104692,0,hs2
1435,ZINC06230814|decoys_final|mol2|5652|dock1,6.697330581038144,0,hs2
1492,ZINC36023259|decoys_final|mol2|5684|dock4,6.69710126705653,0,hs2
5360,ZINC40963071|decoys_final|mol2|5332|dock5,6.696068067326194,0,hs2
2228,ZINC22605601|decoys_final|mol2|6129|dock5,6.694886716746616,0,hs2
1392,ZINC09295928|decoys_final|mol2|5397|dock1,6.694870285980177,0,hs2
2744,ZINC62704327|decoys_final|mol2|2508|dock3,6.6941078166607815,0,hs2
1115,ZINC39520571|decoys_final|mol2|1096|dock2,6.692445048068915,0,hs2
1376,ZINC11383678|decoys_final|mol2|6159|dock2,6.692083678581753,0,hs2
4272,ZINC39519826|decoys_final|mol2|5978|dock5,6.69197252023339,0,hs2
1723,ZINC14975997|decoys_final|mol2|524|dock5,6.690046052558572,0,hs2
1922,ZINC26962761|decoys_final|mol2|3056|dock4,6.689117373424457,0,hs2
939,ZINC33870514|decoys_final|mol2|3461|dock1,6.688143843270133,0,hs2
556,ZINC03050729|decoys_final|mol2|4747|dock2,6.686696987864256,0,hs2
231,ZINC22065999|decoys_final|mol2|2625|dock3,6.685907627998822,0,hs2
3584,ZINC12317724|decoys_final|mol2|5609|dock2,6.683809186086672,0,hs2
955,ZINC04573084|decoys_final|mol2|2976|dock4,6.682736489717838,0,hs2
5759,ZINC63930863|decoys_final|mol2|604|dock1,6.682691665101858,0,hs2
920,ZINC49408487|decoys_final|mol2|3073|dock2,6.681472556466972,0,hs2
868,ZINC16732212|decoys_final|mol2|6028|dock1,6.681022395159913,0,hs2
598,ZINC35118949|decoys_final|mol2|2998|dock1,6.680300185441251,0,hs2
1408,ZINC01112659|decoys_final|mol2|1058|dock4,6.680064407966248,0,hs2
1018,ZINC40927192|decoys_final|mol2|289|dock1,6.6798650441614535,0,hs2
4302,ZINC12455199|decoys_final|mol2|664|dock3,6.679493560579546,0,hs2
694,ZINC12946645|decoys_final|mol2|4220|dock2,6.67901458287203,0,hs2
168,ZINC43748677|decoys_final|mol2|2302|dock2,6.678045438275116,0,hs2
2645,ZINC48666568|decoys_final|mol2|6194|dock3,6.6764604035934285,0,hs2
3195,ZINC23245497|decoys_final|mol2|5568|dock4,6.676293181506381,0,hs2
892,ZINC33693192|decoys_final|mol2|5425|dock4,6.675606854352543,0,hs2
2268,ZINC20111195|decoys_final|mol2|5964|dock1,6.674689280278323,0,hs2
1823,ZINC35614785|decoys_final|mol2|5731|dock5,6.672521409974223,0,hs2
1140,ZINC19742824|decoys_final|mol2|473|dock2,6.672210797827903,0,hs2
2059,ZINC05164185|decoys_final|mol2|1386|dock3,6.67183224703969,0,hs2
4894,ZINC09198466|decoys_final|mol2|3530|dock1,6.671183035534873,0,hs2
1579,ZINC13939696|decoys_final|mol2|6121|dock4,6.670303462814304,0,hs2
1175,ZINC13591050|decoys_final|mol2|5812|dock3,6.668232427678338,0,hs2
4018,ZINC34682559|decoys_final|mol2|828|dock1,6.667783023238802,0,hs2
3871,ZINC39337700|decoys_final|mol2|5123|dock5,6.667052578193599,0,hs2
5067,ZINC20551988|decoys_final|mol2|164|dock3,6.666254437326516,0,hs2
1591,ZINC15010910|decoys_final|mol2|5668|dock2,6.666140433800745,0,hs2
2956,ZINC12133400|decoys_final|mol2|4895|dock3,6.66589281807012,0,hs2
2038,ZINC08834225|decoys_final|mol2|5838|dock2,6.664206656731248,0,hs2
1475,ZINC15011542|decoys_final|mol2|5917|dock3,6.663494559591079,0,hs2
712,ZINC04508385|decoys_final|mol2|5798|dock1,6.662934548518994,0,hs2
2041,ZINC39698960|decoys_final|mol2|1031|dock2,6.662679492295414,0,hs2
2088,ZINC36114865|decoys_final|mol2|5475|dock2,6.66201107998755,0,hs2
983,ZINC09788338|decoys_final|mol2|5202|dock4,6.661539642397621,0,hs2
1083,ZINC09465439|decoys_final|mol2|759|dock2,6.66139952931202,0,hs2
2849,ZINC49864649|decoys_final|mol2|6650|dock1,6.6602148067404165,0,hs2
1647,ZINC07032711|decoys_final|mol2|5905|dock4,6.659305578142786,0,hs2
4525,ZINC36396153|decoys_final|mol2|3398|dock4,6.658592192489493,0,hs2
538,ZINC49244401|decoys_final|mol2|2107|dock1,6.657643119587233,0,hs2
1098,ZINC36668390|decoys_final|mol2|4300|dock2,6.657320253993566,0,hs2
6932,ZINC54582646|decoys_final|mol2|5782|dock5,6.65718703150957,0,hs2
882,ZINC09537292|decoys_final|mol2|417|dock2,6.656541197236386,0,hs2
1153,ZINC43263982|decoys_final|mol2|6584|dock1,6.655525400070502,0,hs2
5587,ZINC08783540|decoys_final|mol2|3339|dock5,6.655254742137415,0,hs2
2989,ZINC39485622|decoys_final|mol2|5327|dock1,6.654484891743991,0,hs2
4636,ZINC11936009|decoys_final|mol2|5299|dock3,6.65333725711254,0,hs2
1028,ZINC49410178|decoys_final|mol2|5929|dock5,6.653292387354472,0,hs2
5829,ZINC09386403|decoys_final|mol2|5597|dock5,6.65233242444288,0,hs2
2357,ZINC35913295|decoys_final|mol2|987|dock2,6.6518066374553735,0,hs2
1559,CHEMBL400041|actives_final|mol2|137|dock3,6.651801290020934,1,hs2
5380,ZINC60464222|decoys_final|mol2|5788|dock2,6.6515417169338,0,hs2
781,ZINC15774169|decoys_final|mol2|4294|dock1,6.650619662389057,0,hs2
1742,ZINC39942541|decoys_final|mol2|5075|dock4,6.650516836271974,0,hs2
4098,ZINC46719462|decoys_final|mol2|292|dock1,6.648413487133983,0,hs2
5817,ZINC63908324|decoys_final|mol2|3417|dock1,6.645525955452522,0,hs2
6261,ZINC40692219|decoys_final|mol2|881|dock4,6.644029562982003,0,hs2
1499,ZINC39945712|decoys_final|mol2|5696|dock1,6.6426491980247295,0,hs2
3555,ZINC49630125|decoys_final|mol2|2558|dock2,6.639828490613336,0,hs2
2307,ZINC14542938|decoys_final|mol2|3543|dock2,6.639822803605413,0,hs2
1252,ZINC64950683|decoys_final|mol2|5242|dock1,6.639601485102335,0,hs2
1812,ZINC39909536|decoys_final|mol2|5435|dock4,6.6390056899004275,0,hs2
1331,ZINC59334757|decoys_final|mol2|954|dock4,6.638000365480379,0,hs2
1289,ZINC09142445|decoys_final|mol2|6867|dock5,6.6377194017437064,0,hs2
1359,ZINC31607650|decoys_final|mol2|6182|dock5,6.636097427690385,0,hs2
1513,ZINC32639551|decoys_final|mol2|1088|dock4,6.634440984446537,0,hs2
1839,ZINC33300324|decoys_final|mol2|5221|dock3,6.63396939501478,0,hs2
934,ZINC23908111|decoys_final|mol2|3052|dock2,6.633232312338222,0,hs2
1300,ZINC18065507|decoys_final|mol2|345|dock3,6.631396871903869,0,hs2
113,ZINC50329591|decoys_final|mol2|1195|dock5,6.630992934051144,0,hs2
6094,ZINC06948113|decoys_final|mol2|607|dock5,6.630708331715399,0,hs2
4864,ZINC33724746|decoys_final|mol2|3393|dock1,6.628284655300223,0,hs2
3282,ZINC39012378|decoys_final|mol2|1004|dock2,6.626240725541692,0,hs2
2627,ZINC19840705|decoys_final|mol2|5515|dock3,6.623198476702508,0,hs2
1093,ZINC06727229|decoys_final|mol2|4305|dock4,6.6175452857785775,0,hs2
2795,ZINC34699347|decoys_final|mol2|5875|dock1,6.616873357453069,0,hs2
2532,ZINC62129192|decoys_final|mol2|6293|dock4,6.616677535798333,0,hs2
3231,ZINC34683720|decoys_final|mol2|5874|dock1,6.616564618790646,0,hs2
2010,ZINC16411952|decoys_final|mol2|5840|dock2,6.615657262828632,0,hs2
1706,ZINC24094084|decoys_final|mol2|737|dock4,6.615010818214855,0,hs2
1391,ZINC22136524|decoys_final|mol2|5164|dock3,6.61494969596462,0,hs2
2743,ZINC11635275|decoys_final|mol2|3589|dock2,6.613729076923701,0,hs2
1939,ZINC38845293|decoys_final|mol2|3753|dock5,6.61361344577651,0,hs2
1096,ZINC09633693|decoys_final|mol2|5201|dock1,6.6130154365365525,0,hs2
4100,ZINC43746433|decoys_final|mol2|4978|dock1,6.612901096942797,0,hs2
6305,ZINC58044983|decoys_final|mol2|5335|dock3,6.612316295666476,0,hs2
1377,ZINC16229660|decoys_final|mol2|3048|dock3,6.611156583478594,0,hs2
1649,ZINC64343426|decoys_final|mol2|5997|dock2,6.610906332646471,0,hs2
2931,ZINC30825284|decoys_final|mol2|5365|dock2,6.610644743190016,0,hs2
2269,ZINC62779456|decoys_final|mol2|3015|dock4,6.610604984261746,0,hs2
4276,ZINC64157855|decoys_final|mol2|5996|dock1,6.609300218194007,0,hs2
4837,ZINC20867342|decoys_final|mol2|6073|dock1,6.609221084774822,0,hs2
5626,ZINC01475156|decoys_final|mol2|858|dock4,6.608764009425829,0,hs2
1059,ZINC22973855|decoys_final|mol2|1078|dock2,6.6086507534862795,0,hs2
657,ZINC39101256|decoys_final|mol2|4310|dock4,6.6082317746686305,0,hs2
5769,ZINC04110287|decoys_final|mol2|3400|dock1,6.6075006781445955,0,hs2
2105,ZINC41243727|decoys_final|mol2|4317|dock3,6.606176307849256,0,hs2
1234,ZINC19877439|decoys_final|mol2|5644|dock3,6.605245863192182,0,hs2
823,ZINC12438522|decoys_final|mol2|4951|dock2,6.604845001055374,0,hs2
3230,ZINC09476914|decoys_final|mol2|5855|dock3,6.604680750799502,0,hs2
506,ZINC67196736|decoys_final|mol2|6857|dock3,6.604160924207768,0,hs2
2624,ZINC29787672|decoys_final|mol2|1268|dock5,6.60106510236945,0,hs2
1670,ZINC05627031|decoys_final|mol2|5394|dock3,6.600816069730048,0,hs2
5196,ZINC39513690|decoys_final|mol2|878|dock4,6.600467482465878,0,hs2
1511,ZINC27772791|decoys_final|mol2|6043|dock4,6.599579393296586,0,hs2
3707,ZINC20352968|decoys_final|mol2|5312|dock5,6.597309227854536,0,hs2
1696,ZINC39448148|decoys_final|mol2|5430|dock1,6.595123915846485,0,hs2
1836,ZINC44095106|decoys_final|mol2|4979|dock1,6.594916598245539,0,hs2
4182,ZINC22790167|decoys_final|mol2|5103|dock1,6.592914608253092,0,hs2
6610,ZINC25528529|decoys_final|mol2|4959|dock4,6.5925,0,hs2
1244,ZINC18223007|decoys_final|mol2|6200|dock3,6.591732645690246,0,hs2
5568,ZINC11951807|decoys_final|mol2|5751|dock2,6.590886987046723,0,hs2
170,ZINC37375863|decoys_final|mol2|3956|dock3,6.590489888776541,0,hs2
3001,ZINC00601978|decoys_final|mol2|6483|dock4,6.588696492516835,0,hs2
1694,ZINC39737368|decoys_final|mol2|801|dock1,6.587852811663822,0,hs2
1340,ZINC25465031|decoys_final|mol2|213|dock5,6.58605734767025,0,hs2
1354,ZINC29292413|decoys_final|mol2|5921|dock3,6.585247692433998,0,hs2
1131,CHEMBL248244|actives_final|mol2|113|dock4,6.584789135930796,1,hs2
