,identifier,score,activity,scheme
2010,ZINC16411952|decoys_final|mol2|5840|dock2,186.0699923718879,0,hs1
2011,ZINC39957754|decoys_final|mol2|1097|dock5,186.0622632434375,0,hs1
2012,ZINC33982684|decoys_final|mol2|2741|dock1,186.0514177408574,0,hs1
2013,ZINC22605555|decoys_final|mol2|5721|dock2,186.0470243311183,0,hs1
2014,CHEMBL590123|actives_final|mol2|100|dock4,186.03663725419239,1,hs1
2015,ZINC24636317|decoys_final|mol2|5823|dock5,186.02386943418816,0,hs1
2016,ZINC57160073|decoys_final|mol2|6694|dock2,186.01128802348308,0,hs1
2017,ZINC48547083|decoys_final|mol2|5692|dock2,185.98640856668013,0,hs1
2018,ZINC20451302|decoys_final|mol2|730|dock5,185.9726084840251,0,hs1
2019,ZINC08973868|decoys_final|mol2|5224|dock3,185.95079785989157,0,hs1
2020,ZINC37101562|decoys_final|mol2|4209|dock2,185.9390436330518,0,hs1
2021,ZINC12564670|decoys_final|mol2|771|dock1,185.93347585532484,0,hs1
2022,ZINC10889016|decoys_final|mol2|5706|dock1,185.92119021536428,0,hs1
2023,ZINC13989423|decoys_final|mol2|5694|dock4,185.90830796589992,0,hs1
2024,ZINC39779813|decoys_final|mol2|5239|dock2,185.90192855650764,0,hs1
2025,ZINC08702116|decoys_final|mol2|2281|dock2,185.8885695808912,0,hs1
2026,ZINC07922842|decoys_final|mol2|6057|dock2,185.84772572996658,0,hs1
2027,ZINC13608453|decoys_final|mol2|5564|dock2,185.84082433236597,0,hs1
2028,ZINC37833704|decoys_final|mol2|2036|dock2,185.8396238235774,0,hs1
2029,ZINC60332750|decoys_final|mol2|5237|dock4,185.83021702325928,0,hs1
2030,ZINC10497114|decoys_final|mol2|5205|dock5,185.7935491141738,0,hs1
2031,ZINC10611588|decoys_final|mol2|5460|dock5,185.78500969892463,0,hs1
2032,ZINC22782802|decoys_final|mol2|646|dock5,185.7785458663066,0,hs1
2033,ZINC39609091|decoys_final|mol2|3912|dock1,185.73694290728378,0,hs1
2034,ZINC39520457|decoys_final|mol2|1094|dock1,185.7037592434202,0,hs1
2035,ZINC04857688|decoys_final|mol2|6814|dock4,185.69322529971683,0,hs1
2036,ZINC23526142|decoys_final|mol2|4347|dock2,185.58334824573882,0,hs1
2037,ZINC08601591|decoys_final|mol2|744|dock1,185.5649583352208,0,hs1
2038,ZINC08834225|decoys_final|mol2|5838|dock2,185.564203906999,0,hs1
2039,ZINC35047551|decoys_final|mol2|5625|dock2,185.5631446000389,0,hs1
2040,ZINC40150150|decoys_final|mol2|6394|dock4,185.52297119848868,0,hs1
2041,ZINC39698960|decoys_final|mol2|1031|dock2,185.52284803055935,0,hs1
2042,ZINC01357684|decoys_final|mol2|5395|dock4,185.48787746495856,0,hs1
2043,ZINC17122061|decoys_final|mol2|1623|dock5,185.48570265548835,0,hs1
2044,ZINC46873744|decoys_final|mol2|3918|dock4,185.4662525396439,0,hs1
2045,ZINC36637795|decoys_final|mol2|3747|dock4,185.46132479300786,0,hs1
2046,ZINC35485007|decoys_final|mol2|6186|dock1,185.43450528933576,0,hs1
2047,ZINC04249102|decoys_final|mol2|2175|dock2,185.3768776049602,0,hs1
2048,ZINC44879942|decoys_final|mol2|3316|dock5,185.36128976191517,0,hs1
2049,ZINC23743349|decoys_final|mol2|734|dock4,185.3241681217354,0,hs1
2050,ZINC00519298|decoys_final|mol2|4243|dock1,185.3220579198725,0,hs1
2051,ZINC13136315|decoys_final|mol2|6753|dock1,185.31266935590963,0,hs1
2052,ZINC09492675|decoys_final|mol2|518|dock3,185.29872765333056,0,hs1
2053,ZINC39509217|decoys_final|mol2|1093|dock1,185.24910335990603,0,hs1
2054,ZINC11913514|decoys_final|mol2|3333|dock4,185.2373543793507,0,hs1
2055,ZINC16662590|decoys_final|mol2|5743|dock2,185.20274056426047,0,hs1
2056,ZINC10881589|decoys_final|mol2|716|dock4,185.1725732473098,0,hs1
2057,ZINC02530440|decoys_final|mol2|4790|dock4,185.16913814557265,0,hs1
2058,ZINC20594277|decoys_final|mol2|4266|dock1,185.16328954996638,0,hs1
2059,ZINC05164185|decoys_final|mol2|1386|dock3,185.14283085693265,0,hs1
2060,ZINC39431004|decoys_final|mol2|3863|dock2,185.10414812857118,0,hs1
2061,ZINC40701917|decoys_final|mol2|1634|dock3,185.10108654768823,0,hs1
2062,ZINC18117591|decoys_final|mol2|6755|dock2,185.0946870406989,0,hs1
2063,ZINC58443008|decoys_final|mol2|6196|dock4,185.09131226819696,0,hs1
2064,ZINC33828049|decoys_final|mol2|4719|dock3,185.07547809124318,0,hs1
2065,ZINC36217077|decoys_final|mol2|3204|dock1,185.06270288822907,0,hs1
2066,ZINC18223007|decoys_final|mol2|6199|dock5,185.06091936252986,0,hs1
2067,ZINC04964591|decoys_final|mol2|2458|dock3,185.04276872507407,0,hs1
2068,ZINC28134365|decoys_final|mol2|5519|dock3,185.04276205993574,0,hs1
2069,ZINC15012943|decoys_final|mol2|6169|dock2,185.02927310313805,0,hs1
2070,ZINC01209249|decoys_final|mol2|4528|dock1,185.0238720849001,0,hs1
2071,ZINC08701307|decoys_final|mol2|2623|dock1,185.02206952977988,0,hs1
2072,ZINC63620898|decoys_final|mol2|2108|dock2,185.01803927027893,0,hs1
2073,CHEMBL1093088|actives_final|mol2|182|dock3,185.01651194353136,1,hs1
2074,ZINC00900303|decoys_final|mol2|3192|dock4,185.0029168555047,0,hs1
2075,ZINC11913235|decoys_final|mol2|426|dock1,184.99098844947065,0,hs1
2076,ZINC06578280|decoys_final|mol2|916|dock4,184.93704182456725,0,hs1
2077,ZINC40284295|decoys_final|mol2|6703|dock5,184.93619499306584,0,hs1
2078,ZINC10615666|decoys_final|mol2|5461|dock2,184.93106375935477,0,hs1
2079,ZINC00377162|decoys_final|mol2|153|dock2,184.9261925360911,0,hs1
2080,ZINC01213009|decoys_final|mol2|5749|dock4,184.892047197208,0,hs1
2081,ZINC13914045|decoys_final|mol2|5814|dock5,184.88399939444383,0,hs1
2082,ZINC22415088|decoys_final|mol2|6142|dock2,184.8825440749945,0,hs1
2083,ZINC12880564|decoys_final|mol2|5408|dock2,184.85783346639562,0,hs1
2084,ZINC19739868|decoys_final|mol2|1073|dock1,184.85312321136502,0,hs1
2085,ZINC01454928|decoys_final|mol2|6107|dock3,184.84766178129155,0,hs1
2086,CHEMBL246603|actives_final|mol2|128|dock4,184.84536692176007,1,hs1
2087,ZINC16688676|decoys_final|mol2|4710|dock2,184.81142894379354,0,hs1
2088,ZINC36114865|decoys_final|mol2|5475|dock2,184.81114186588974,0,hs1
2089,ZINC64717903|decoys_final|mol2|5539|dock1,184.81031604254056,0,hs1
2090,ZINC66881728|decoys_final|mol2|5947|dock2,184.74855771580948,0,hs1
2091,ZINC09263275|decoys_final|mol2|6010|dock2,184.74377685237948,0,hs1
2092,ZINC54619140|decoys_final|mol2|2309|dock1,184.73836198753907,0,hs1
2093,ZINC05610042|decoys_final|mol2|158|dock2,184.68068094440434,0,hs1
2094,ZINC36813021|decoys_final|mol2|1124|dock4,184.67864542987576,0,hs1
2095,ZINC11821318|decoys_final|mol2|5601|dock5,184.67033747145385,0,hs1
2096,ZINC06226335|decoys_final|mol2|2479|dock4,184.62482911008064,0,hs1
2097,ZINC20820656|decoys_final|mol2|5416|dock4,184.61880933847112,0,hs1
2098,ZINC35360263|decoys_final|mol2|2529|dock2,184.57260359741025,0,hs1
2099,ZINC39464725|decoys_final|mol2|6741|dock1,184.57029544994316,0,hs1
2100,ZINC36705267|decoys_final|mol2|6187|dock4,184.51276310556966,0,hs1
2101,ZINC49528533|decoys_final|mol2|1704|dock1,184.50216315786358,0,hs1
2102,ZINC37581669|decoys_final|mol2|3651|dock3,184.48963306959328,0,hs1
2103,ZINC67066552|decoys_final|mol2|1242|dock4,184.46135379576035,0,hs1
2104,ZINC11067676|decoys_final|mol2|767|dock1,184.45239094180909,0,hs1
2105,ZINC41243727|decoys_final|mol2|4317|dock3,184.4332753300016,0,hs1
2106,ZINC46838922|decoys_final|mol2|3817|dock3,184.41840607751595,0,hs1
2107,ZINC57662708|decoys_final|mol2|1657|dock4,184.41537635462743,0,hs1
2108,ZINC10924900|decoys_final|mol2|5910|dock2,184.41429160727517,0,hs1
2109,ZINC12035951|decoys_final|mol2|4946|dock1,184.4141445267125,0,hs1
2110,ZINC61699662|decoys_final|mol2|6249|dock1,184.39673823312023,0,hs1
2111,ZINC09388478|decoys_final|mol2|708|dock2,184.37147246668104,0,hs1
2112,ZINC09762092|decoys_final|mol2|927|dock2,184.35350491019548,0,hs1
2113,CHEMBL205437|actives_final|mol2|153|dock3,184.33807779034595,1,hs1
2114,ZINC42578026|decoys_final|mol2|2550|dock5,184.30136707207495,0,hs1
2115,ZINC04382437|decoys_final|mol2|1816|dock5,184.2765249519378,0,hs1
2116,ZINC11508423|decoys_final|mol2|3384|dock1,184.2460809844594,0,hs1
2117,ZINC59139286|decoys_final|mol2|5744|dock5,184.1874564263935,0,hs1
2118,ZINC10890082|decoys_final|mol2|5216|dock3,184.18038679322848,0,hs1
2119,ZINC59139520|decoys_final|mol2|1104|dock5,184.14940058105572,0,hs1
2120,CHEMBL248244|actives_final|mol2|115|dock5,184.1422458118966,1,hs1
2121,ZINC26832109|decoys_final|mol2|5681|dock2,184.1211171179725,0,hs1
2122,ZINC06015604|decoys_final|mol2|5145|dock3,184.07867551326635,0,hs1
2123,ZINC35643689|decoys_final|mol2|3394|dock2,184.07723746082408,0,hs1
2124,ZINC01741648|decoys_final|mol2|5713|dock2,184.07560347996062,0,hs1
2125,ZINC49442766|decoys_final|mol2|6041|dock1,184.06917412306302,0,hs1
2126,ZINC61584957|decoys_final|mol2|6697|dock5,184.05898717348575,0,hs1
2127,ZINC14456129|decoys_final|mol2|4100|dock1,184.0398324123657,0,hs1
2128,ZINC40742184|decoys_final|mol2|4732|dock3,183.99921956644022,0,hs1
2129,ZINC12937723|decoys_final|mol2|5169|dock4,183.9809758356846,0,hs1
2130,ZINC49431953|decoys_final|mol2|948|dock3,183.9510345669554,0,hs1
2131,ZINC66929673|decoys_final|mol2|252|dock4,183.9329696636821,0,hs1
2132,ZINC20324907|decoys_final|mol2|6030|dock1,183.91943584654754,0,hs1
2133,ZINC37877606|decoys_final|mol2|3499|dock4,183.88666248836773,0,hs1
2134,ZINC02962967|decoys_final|mol2|6004|dock4,183.86113035513117,0,hs1
2135,ZINC17072177|decoys_final|mol2|3412|dock5,183.82881912939854,0,hs1
2136,ZINC01783600|decoys_final|mol2|6456|dock4,183.81088986375,0,hs1
2137,ZINC40947230|decoys_final|mol2|391|dock1,183.8089597233743,0,hs1
2138,ZINC39793219|decoys_final|mol2|6038|dock4,183.77345272123176,0,hs1
2139,ZINC47621418|decoys_final|mol2|5481|dock3,183.74456411991594,0,hs1
2140,ZINC01711091|decoys_final|mol2|2977|dock4,183.73975110146995,0,hs1
2141,ZINC10254394|decoys_final|mol2|5702|dock3,183.71084374748852,0,hs1
2142,ZINC01131865|decoys_final|mol2|3033|dock1,183.59879555692976,0,hs1
2143,ZINC06602158|decoys_final|mol2|917|dock1,183.59324601457675,0,hs1
2144,ZINC15007738|decoys_final|mol2|3693|dock4,183.5707865390274,0,hs1
2145,ZINC63494532|decoys_final|mol2|5337|dock2,183.5658891063684,0,hs1
2146,ZINC54621545|decoys_final|mol2|4529|dock5,183.5655102423049,0,hs1
2147,ZINC25198348|decoys_final|mol2|5936|dock3,183.54821913929368,0,hs1
2148,ZINC25072147|decoys_final|mol2|5725|dock5,183.54166799427463,0,hs1
2149,ZINC37882763|decoys_final|mol2|3500|dock1,183.5263610416581,0,hs1
2150,ZINC03886695|decoys_final|mol2|906|dock5,183.52100859544882,0,hs1
2151,ZINC35657464|decoys_final|mol2|5922|dock5,183.50549544858524,0,hs1
2152,ZINC39843331|decoys_final|mol2|5434|dock2,183.5043638852933,0,hs1
2153,ZINC04074036|decoys_final|mol2|2266|dock5,183.49905448799115,0,hs1
2154,ZINC04322408|decoys_final|mol2|2269|dock5,183.47203382464784,0,hs1
2155,ZINC41470761|decoys_final|mol2|6686|dock4,183.46155075792433,0,hs1
2156,ZINC00516454|decoys_final|mol2|1570|dock4,183.4556752575956,0,hs1
2157,ZINC49442774|decoys_final|mol2|6042|dock5,183.45175142598063,0,hs1
2158,ZINC09462518|decoys_final|mol2|413|dock1,183.43268275597308,0,hs1
2159,ZINC23215517|decoys_final|mol2|5821|dock5,183.41601382235336,0,hs1
2160,ZINC39731313|decoys_final|mol2|2329|dock1,183.38754796963698,0,hs1
2161,ZINC09054546|decoys_final|mol2|412|dock3,183.35599250007942,0,hs1
2162,ZINC57610735|decoys_final|mol2|2356|dock2,183.33241472334984,0,hs1
2163,ZINC09730773|decoys_final|mol2|6020|dock3,183.3092281775662,0,hs1
2164,ZINC09545404|decoys_final|mol2|761|dock1,183.2436796666614,0,hs1
2165,ZINC43667026|decoys_final|mol2|2851|dock1,183.23242455841608,0,hs1
2166,ZINC43004989|decoys_final|mol2|6395|dock2,183.1874069440891,0,hs1
2167,ZINC35704015|decoys_final|mol2|6614|dock1,183.1567330116819,0,hs1
2168,ZINC63296230|decoys_final|mol2|552|dock1,183.14928207032509,0,hs1
2169,ZINC09587977|decoys_final|mol2|6018|dock5,183.13257726757155,0,hs1
2170,ZINC08912422|decoys_final|mol2|3036|dock5,183.12669141955573,0,hs1
2171,ZINC08623220|decoys_final|mol2|609|dock2,183.11637443575196,0,hs1
2172,ZINC54363451|decoys_final|mol2|2564|dock5,183.113835622056,0,hs1
2173,ZINC36312201|decoys_final|mol2|279|dock1,183.10273051496276,0,hs1
2174,ZINC63139943|decoys_final|mol2|651|dock4,183.09931707854685,0,hs1
2175,ZINC05445410|decoys_final|mol2|913|dock4,183.09346744119705,0,hs1
2176,ZINC17239774|decoys_final|mol2|4868|dock2,183.08750338152205,0,hs1
2177,ZINC18890449|decoys_final|mol2|5414|dock2,183.07041501631454,0,hs1
2178,ZINC00964245|decoys_final|mol2|4591|dock2,183.0640462867422,0,hs1
2179,CHEMBL246001|actives_final|mol2|180|dock3,183.06034662266782,1,hs1
2180,ZINC27824269|decoys_final|mol2|5682|dock5,183.05136604197236,0,hs1
2181,ZINC39316185|decoys_final|mol2|6391|dock2,183.0455507009151,0,hs1
2182,ZINC09548014|decoys_final|mol2|1768|dock1,183.03556591378927,0,hs1
2183,ZINC43259268|decoys_final|mol2|6223|dock4,182.99476857931177,0,hs1
2184,ZINC42418209|decoys_final|mol2|2602|dock2,182.97248542648452,0,hs1
2185,CHEMBL398478|actives_final|mol2|176|dock5,182.9689297899685,1,hs1
2186,ZINC06470591|decoys_final|mol2|6103|dock3,182.96700961821102,0,hs1
2187,ZINC40899220|decoys_final|mol2|2046|dock4,182.96525609588667,0,hs1
2188,ZINC19915320|decoys_final|mol2|60|dock2,182.96318181415927,0,hs1
2189,ZINC01022435|decoys_final|mol2|4590|dock4,182.9399299817597,0,hs1
2190,ZINC39549087|decoys_final|mol2|1381|dock4,182.93669521693653,0,hs1
2191,CHEMBL250328|actives_final|mol2|187|dock2,182.89901940001891,1,hs1
2192,ZINC13778818|decoys_final|mol2|6120|dock4,182.8987495300996,0,hs1
2193,ZINC39835121|decoys_final|mol2|5981|dock1,182.89678772997746,0,hs1
2194,ZINC36956284|decoys_final|mol2|1324|dock5,182.86827823472453,0,hs1
2195,ZINC61882492|decoys_final|mol2|6843|dock4,182.8635884607993,0,hs1
2196,ZINC04145017|decoys_final|mol2|726|dock3,182.83290376689854,0,hs1
2197,ZINC20544928|decoys_final|mol2|3943|dock4,182.81536847587245,0,hs1
2198,ZINC30942470|decoys_final|mol2|3139|dock1,182.80651316538444,0,hs1
2199,ZINC20004844|decoys_final|mol2|4103|dock3,182.8062902735963,0,hs1
2200,ZINC09708686|decoys_final|mol2|3044|dock1,182.8029997972275,0,hs1
2201,ZINC45499543|decoys_final|mol2|5231|dock1,182.77846604213318,0,hs1
2202,ZINC54077299|decoys_final|mol2|4030|dock2,182.75589185531808,0,hs1
2203,ZINC04123971|decoys_final|mol2|3428|dock2,182.74855175439325,0,hs1
2204,ZINC09442806|decoys_final|mol2|461|dock4,182.74695957682178,0,hs1
2205,ZINC37331962|decoys_final|mol2|6769|dock3,182.72576886657873,0,hs1
2206,CHEMBL1084391|actives_final|mol2|15|dock1,182.7133091465418,1,hs1
2207,ZINC12585231|decoys_final|mol2|262|dock1,182.69375784538968,0,hs1
2208,ZINC10196009|decoys_final|mol2|3040|dock4,182.68892789674715,0,hs1
2209,ZINC54108121|decoys_final|mol2|4032|dock1,182.66898132296933,0,hs1
2210,ZINC13056759|decoys_final|mol2|4504|dock4,182.6670719174885,0,hs1
2211,ZINC10505829|decoys_final|mol2|6873|dock4,182.64648774454494,0,hs1
2212,ZINC02993623|decoys_final|mol2|6025|dock2,182.63534678868294,0,hs1
2213,ZINC19799191|decoys_final|mol2|936|dock3,182.6331729979549,0,hs1
2214,ZINC62666012|decoys_final|mol2|1358|dock4,182.60057750768613,0,hs1
2215,ZINC38001465|decoys_final|mol2|1693|dock1,182.59989025245196,0,hs1
2216,ZINC04929349|decoys_final|mol2|5691|dock5,182.5906036768837,0,hs1
2217,ZINC19574789|decoys_final|mol2|5466|dock5,182.58238718075447,0,hs1
2218,ZINC33299529|decoys_final|mol2|5011|dock5,182.57906062220854,0,hs1
2219,ZINC37939751|decoys_final|mol2|4564|dock1,182.53904627471417,0,hs1
2220,ZINC54621887|decoys_final|mol2|2312|dock4,182.51471577585994,0,hs1
2221,ZINC00286125|decoys_final|mol2|4141|dock1,182.49704351566555,0,hs1
2222,ZINC47132988|decoys_final|mol2|5741|dock5,182.48556347532457,0,hs1
2223,ZINC09527761|decoys_final|mol2|4645|dock5,182.45184512566635,0,hs1
2224,ZINC49596240|decoys_final|mol2|2557|dock1,182.44731613536894,0,hs1
2225,ZINC07802775|decoys_final|mol2|1263|dock1,182.43683204917832,0,hs1
2226,ZINC36982777|decoys_final|mol2|2591|dock4,182.42502968902284,0,hs1
2227,ZINC39520101|decoys_final|mol2|341|dock3,182.4095001568776,0,hs1
2228,ZINC22605601|decoys_final|mol2|6129|dock5,182.40876803717504,0,hs1
2229,ZINC54928563|decoys_final|mol2|6244|dock1,182.40369697221223,0,hs1
2230,ZINC63491047|decoys_final|mol2|3321|dock1,182.40340497787545,0,hs1
2231,ZINC57653565|decoys_final|mol2|2956|dock4,182.39893556444895,0,hs1
2232,ZINC40742340|decoys_final|mol2|4780|dock5,182.3910846679275,0,hs1
2233,ZINC13730628|decoys_final|mol2|2433|dock2,182.37716262046104,0,hs1
2234,ZINC08293960|decoys_final|mol2|3482|dock2,182.36349370329845,0,hs1
2235,ZINC09035340|decoys_final|mol2|411|dock4,182.32396026595814,0,hs1
2236,ZINC66293993|decoys_final|mol2|5494|dock3,182.31913529001596,0,hs1
2237,ZINC00953249|decoys_final|mol2|5801|dock3,182.31117219519487,0,hs1
2238,ZINC64015192|decoys_final|mol2|553|dock4,182.2371195018777,0,hs1
2239,ZINC50891066|decoys_final|mol2|3670|dock4,182.19731051669052,0,hs1
2240,ZINC63062057|decoys_final|mol2|1154|dock5,182.09768298746764,0,hs1
2241,ZINC20877099|decoys_final|mol2|3134|dock4,182.09013578785277,0,hs1
2242,ZINC35160231|decoys_final|mol2|5826|dock4,182.06298808675405,0,hs1
2243,ZINC49050832|decoys_final|mol2|5890|dock4,182.016832419761,0,hs1
2244,ZINC59779579|decoys_final|mol2|6047|dock1,181.9756832744443,0,hs1
2245,ZINC38508311|decoys_final|mol2|5227|dock3,181.9600574166455,0,hs1
2246,ZINC05822814|decoys_final|mol2|5650|dock2,181.953457278448,0,hs1
2247,ZINC12029027|decoys_final|mol2|4607|dock5,181.94279222168316,0,hs1
2248,ZINC52344924|decoys_final|mol2|1486|dock1,181.92928471400296,0,hs1
2249,ZINC24978401|decoys_final|mol2|5440|dock2,181.89445238461784,0,hs1
2250,ZINC44024856|decoys_final|mol2|6197|dock1,181.88639717607725,0,hs1
2251,ZINC48765039|decoys_final|mol2|2340|dock2,181.87430114824897,0,hs1
2252,ZINC39666646|decoys_final|mol2|3812|dock4,181.87000012212712,0,hs1
2253,ZINC38757320|decoys_final|mol2|4915|dock5,181.84392730918933,0,hs1
2254,ZINC09415722|decoys_final|mol2|460|dock4,181.84378720739588,0,hs1
2255,ZINC51392419|decoys_final|mol2|2456|dock4,181.83939280632603,0,hs1
2256,ZINC05952463|decoys_final|mol2|5456|dock5,181.83603518817304,0,hs1
2257,CHEMBL250126|actives_final|mol2|61|dock5,181.80297896280874,1,hs1
2258,ZINC21628378|decoys_final|mol2|4865|dock5,181.79688381105439,0,hs1
2259,ZINC08666234|decoys_final|mol2|442|dock2,181.79613351191136,0,hs1
2260,ZINC63062875|decoys_final|mol2|4235|dock1,181.78873031253534,0,hs1
2261,ZINC62185363|decoys_final|mol2|1563|dock3,181.75555956962262,0,hs1
2262,ZINC40307841|decoys_final|mol2|1695|dock1,181.74713453937784,0,hs1
2263,ZINC14885983|decoys_final|mol2|472|dock5,181.7469458609712,0,hs1
2264,ZINC12786986|decoys_final|mol2|1068|dock1,181.7392953533655,0,hs1
2265,ZINC40243139|decoys_final|mol2|4223|dock1,181.7139195379442,0,hs1
2266,ZINC63819103|decoys_final|mol2|3173|dock3,181.70161443262344,0,hs1
2267,ZINC63062702|decoys_final|mol2|3523|dock1,181.67966378641077,0,hs1
2268,ZINC20111195|decoys_final|mol2|5964|dock1,181.6510549777983,0,hs1
2269,ZINC62779456|decoys_final|mol2|3015|dock4,181.6471731987062,0,hs1
2270,ZINC37243475|decoys_final|mol2|4268|dock1,181.6393880228614,0,hs1
2271,ZINC09951703|decoys_final|mol2|514|dock5,181.6071709283312,0,hs1
2272,CHEMBL246603|actives_final|mol2|129|dock3,181.59945562542458,1,hs1
2273,ZINC20931261|decoys_final|mol2|5820|dock4,181.58318014448201,0,hs1
2274,ZINC12787903|decoys_final|mol2|4|dock3,181.58306415468786,0,hs1
2275,ZINC32796625|decoys_final|mol2|6184|dock4,181.56727804608877,0,hs1
2276,ZINC44813774|decoys_final|mol2|2603|dock2,181.55317023951667,0,hs1
2277,ZINC12207441|decoys_final|mol2|3334|dock3,181.54069861380958,0,hs1
2278,ZINC37741089|decoys_final|mol2|2083|dock5,181.50801466462286,0,hs1
2279,ZINC07703579|decoys_final|mol2|4602|dock3,181.49560142305353,0,hs1
2280,ZINC37131539|decoys_final|mol2|2532|dock4,181.47839809219204,0,hs1
2281,ZINC43322237|decoys_final|mol2|1537|dock1,181.47318630316914,0,hs1
2282,ZINC60321315|decoys_final|mol2|6048|dock5,181.46004946539995,0,hs1
2283,ZINC46540597|decoys_final|mol2|492|dock3,181.4217087463814,0,hs1
2284,ZINC35684617|decoys_final|mol2|4459|dock5,181.41844179990352,0,hs1
2285,ZINC09296541|decoys_final|mol2|6013|dock1,181.41398306317726,0,hs1
2286,ZINC15066593|decoys_final|mol2|525|dock5,181.39125837611084,0,hs1
2287,ZINC54473417|decoys_final|mol2|5781|dock1,181.33321018513823,0,hs1
2288,ZINC35361035|decoys_final|mol2|1385|dock5,181.30692914766306,0,hs1
2289,ZINC03600601|decoys_final|mol2|4445|dock4,181.2933521283421,0,hs1
2290,ZINC37891090|decoys_final|mol2|4180|dock2,181.25679429967963,0,hs1
2291,ZINC40243120|decoys_final|mol2|1335|dock2,181.17222903296607,0,hs1
2292,ZINC34957745|decoys_final|mol2|2729|dock5,181.14907041375233,0,hs1
2293,ZINC20005771|decoys_final|mol2|1670|dock1,181.14809987340504,0,hs1
2294,ZINC39006630|decoys_final|mol2|5326|dock2,181.1112009472062,0,hs1
2295,ZINC06506001|decoys_final|mol2|2278|dock3,181.09073171811758,0,hs1
2296,ZINC12868085|decoys_final|mol2|735|dock4,181.04735397915093,0,hs1
2297,ZINC38658223|decoys_final|mol2|4827|dock3,181.03721757255389,0,hs1
2298,ZINC33957736|decoys_final|mol2|795|dock3,181.02752494133787,0,hs1
2299,ZINC37425281|decoys_final|mol2|15|dock1,181.01446949315266,0,hs1
2300,ZINC49035920|decoys_final|mol2|4408|dock1,180.99881385206714,0,hs1
2301,ZINC25718190|decoys_final|mol2|1081|dock5,180.987879528255,0,hs1
2302,ZINC66908483|decoys_final|mol2|251|dock3,180.955288494032,0,hs1
2303,ZINC12553887|decoys_final|mol2|6166|dock5,180.9547283097291,0,hs1
2304,ZINC61975343|decoys_final|mol2|2568|dock5,180.94478969293016,0,hs1
2305,ZINC40346993|decoys_final|mol2|2390|dock4,180.94391274489794,0,hs1
